marital,education,housing,loan,contact,month,day_of_week,duration,campaign,previous,p_outcome,emp_var_rate,cons_price_idx,euribor_3m,deposit,job_categories,age_categories
married,university_degree,1,0,cellular,november,tuesday,68,4,1,failure,0,1,1.0,0,self-employed,60-75
divorced,university_degree,0,0,cellular,november,tuesday,88,2,2,failure,0,1,1.0,0,admin,30-50
single,high_school,0,0,cellular,november,tuesday,1233,1,1,failure,0,1,1.0,1,admin,30-50
single,university_degree,0,1,cellular,november,tuesday,187,1,0,unknown,0,1,1.0,1,admin,30-50
married,basic_4y,0,1,cellular,november,tuesday,149,1,0,unknown,0,1,1.0,1,retired,older than 75
divorced,professional_course,1,0,cellular,november,tuesday,566,1,2,failure,0,1,1.0,1,housemaid,50-60
married,high_school,0,1,cellular,november,tuesday,222,3,1,failure,0,1,1.0,0,unemployed,under_the_30
single,basic_9y,1,0,cellular,november,tuesday,537,1,0,unknown,0,1,1.0,1,unemployed,30-50
single,basic_9y,0,0,cellular,november,tuesday,217,1,2,failure,0,1,1.0,1,blue-collar,under_the_30
single,university_degree,0,0,cellular,november,tuesday,193,1,0,unknown,0,1,1.0,0,admin,30-50
divorced,university_degree,0,0,cellular,november,tuesday,181,4,1,success,0,1,1.0,1,admin,30-50
married,university_degree,1,1,cellular,november,tuesday,215,1,0,unknown,0,1,1.0,1,admin,50-60
single,professional_course,1,0,cellular,november,tuesday,358,1,0,unknown,0,1,1.0,1,technician,under_the_30
married,professional_course,1,0,cellular,november,tuesday,179,1,0,unknown,0,1,1.0,1,self-employed,under_the_30
married,high_school,1,0,cellular,november,tuesday,322,1,0,unknown,0,1,1.0,1,admin,30-50
single,university_degree,1,0,cellular,november,tuesday,402,1,0,unknown,0,1,1.0,0,admin,30-50
married,basic_9y,0,0,cellular,november,tuesday,284,2,1,failure,0,1,1.0,1,technician,50-60
married,professional_course,1,1,telephone,november,tuesday,383,1,0,unknown,0,1,1.0,1,retired,60-75
divorced,high_school,1,1,cellular,november,wednesday,258,2,1,failure,0,1,1.0,0,entrepreneur,30-50
divorced,high_school,0,0,cellular,november,wednesday,90,2,2,failure,0,1,1.0,0,entrepreneur,30-50
divorced,high_school,0,0,cellular,november,wednesday,116,4,1,failure,0,1,1.0,0,entrepreneur,30-50
divorced,high_school,0,0,cellular,november,wednesday,298,2,0,unknown,0,1,1.0,0,entrepreneur,30-50
married,basic_4y,1,0,cellular,november,wednesday,70,5,0,unknown,0,1,1.0,0,management,50-60
married,basic_9y,0,0,cellular,november,wednesday,138,1,2,failure,0,1,1.0,0,blue-collar,50-60
married,basic_9y,1,1,cellular,november,wednesday,101,1,0,unknown,0,1,1.0,0,blue-collar,50-60
married,high_school,1,0,cellular,november,wednesday,85,1,1,failure,0,1,1.0,0,admin,under_the_30
married,high_school,1,0,cellular,november,wednesday,158,1,0,unknown,0,1,1.0,0,admin,under_the_30
single,professional_course,0,1,cellular,november,wednesday,358,1,2,failure,0,1,1.0,1,technician,under_the_30
married,university_degree,1,0,cellular,november,wednesday,199,1,1,success,0,1,1.0,0,management,under_the_30
married,high_school,0,1,cellular,november,wednesday,112,1,1,failure,0,1,1.0,0,admin,under_the_30
married,university_degree,1,0,cellular,november,wednesday,156,1,0,unknown,0,1,1.0,0,retired,50-60
married,professional_course,0,0,cellular,november,wednesday,272,1,0,unknown,0,1,1.0,0,technician,50-60
divorced,university_degree,1,0,cellular,november,wednesday,572,1,0,unknown,0,1,1.0,0,admin,60-75
married,basic_4y,0,0,cellular,november,wednesday,88,2,0,unknown,0,1,1.0,0,management,50-60
married,basic_4y,0,0,cellular,november,thursday,96,3,1,failure,0,1,1.0,0,blue-collar,30-50
married,high_school,1,0,telephone,november,thursday,143,3,0,unknown,0,1,1.0,0,admin,30-50
married,university_degree,0,1,cellular,november,thursday,749,7,0,unknown,0,1,1.0,1,retired,60-75
married,basic_4y,1,0,telephone,november,thursday,111,8,0,unknown,0,1,1.0,0,blue-collar,30-50
single,university_degree,0,0,cellular,november,thursday,509,2,0,unknown,0,1,1.0,0,admin,30-50
married,basic_6y,1,0,cellular,november,thursday,355,3,0,unknown,0,1,1.0,1,retired,60-75
single,university_degree,0,0,cellular,november,friday,464,5,1,failure,0,1,1.0,1,unemployed,30-50
married,high_school,1,0,telephone,november,friday,136,1,0,unknown,0,1,1.0,0,admin,30-50
married,high_school,1,0,cellular,november,friday,402,1,3,success,0,1,1.0,1,admin,50-60
married,university_degree,1,0,cellular,november,friday,312,1,0,unknown,0,1,1.0,0,technician,30-50
married,basic_9y,1,0,cellular,november,friday,126,2,2,failure,0,1,1.0,0,technician,30-50
married,university_degree,1,0,cellular,november,friday,455,2,0,unknown,0,1,1.0,1,admin,50-60
divorced,university_degree,0,1,cellular,november,friday,368,2,1,success,0,1,1.0,1,management,50-60
divorced,university_degree,0,0,cellular,november,friday,178,2,1,success,0,1,1.0,1,technician,50-60
married,high_school,0,0,cellular,november,monday,178,1,0,unknown,0,1,1.0,1,retired,60-75
single,high_school,1,0,cellular,november,monday,262,1,1,success,0,1,1.0,1,admin,under_the_30
single,university_degree,0,1,cellular,november,monday,118,1,0,unknown,0,1,1.0,1,student,under_the_30
married,high_school,1,0,cellular,november,monday,169,1,3,success,0,1,1.0,1,admin,50-60
single,university_degree,0,1,cellular,november,monday,165,1,2,success,0,1,1.0,1,admin,under_the_30
married,high_school,1,0,cellular,november,monday,98,1,1,failure,0,1,1.0,1,unemployed,under_the_30
single,university_degree,0,1,telephone,november,monday,201,1,0,unknown,0,1,1.0,1,housemaid,under_the_30
single,professional_course,0,0,cellular,november,monday,113,3,0,unknown,0,1,1.0,1,student,under_the_30
divorced,unknown,1,0,cellular,november,monday,161,1,1,failure,0,1,1.0,1,unknown,older than 75
married,university_degree,0,0,cellular,november,monday,696,2,3,failure,0,1,1.0,1,management,30-50
single,high_school,0,0,cellular,november,monday,371,2,2,failure,0,1,1.0,0,admin,under_the_30
divorced,unknown,1,0,cellular,november,monday,263,1,1,failure,0,1,1.0,1,unknown,older than 75
single,unknown,1,0,telephone,november,monday,235,2,0,unknown,0,1,1.0,0,blue-collar,30-50
single,university_degree,0,0,cellular,november,monday,257,1,0,unknown,0,1,1.0,0,housemaid,under_the_30
single,basic_4y,0,0,cellular,november,monday,347,4,1,success,0,1,1.0,1,retired,older than 75
married,university_degree,0,0,cellular,november,monday,178,2,1,failure,0,1,1.0,0,admin,30-50
married,university_degree,0,0,cellular,november,tuesday,182,2,1,success,0,1,1.0,1,admin,30-50
single,high_school,0,0,cellular,november,tuesday,775,2,2,failure,0,1,1.0,1,blue-collar,under_the_30
married,basic_4y,1,0,cellular,november,tuesday,193,2,0,unknown,0,1,1.0,1,housemaid,60-75
married,high_school,0,0,cellular,november,tuesday,406,2,0,unknown,0,1,1.0,1,admin,under_the_30
married,professional_course,1,0,cellular,november,tuesday,336,4,0,unknown,0,1,1.0,1,technician,30-50
married,university_degree,1,0,cellular,november,tuesday,147,1,2,success,0,1,1.0,1,management,60-75
married,university_degree,1,0,cellular,november,tuesday,195,1,1,success,0,1,1.0,1,management,60-75
married,university_degree,0,0,telephone,november,tuesday,234,2,1,success,0,1,1.0,1,admin,30-50
married,professional_course,0,0,cellular,november,tuesday,564,1,0,unknown,0,1,1.0,0,technician,50-60
married,basic_4y,0,0,cellular,november,tuesday,71,2,1,failure,0,1,1.0,0,retired,60-75
married,university_degree,1,0,cellular,november,tuesday,318,2,3,success,0,1,1.0,1,admin,30-50
married,university_degree,1,0,cellular,november,tuesday,64,1,3,success,0,1,1.0,1,admin,30-50
married,university_degree,1,0,cellular,november,tuesday,95,1,1,success,0,1,1.0,1,admin,30-50
divorced,university_degree,1,0,cellular,november,tuesday,89,1,2,success,0,1,1.0,1,admin,50-60
single,high_school,0,0,telephone,november,tuesday,345,2,0,unknown,0,1,1.0,0,student,under_the_30
married,university_degree,1,0,cellular,november,tuesday,344,2,1,success,0,1,1.0,1,admin,30-50
single,university_degree,0,0,cellular,november,tuesday,266,2,2,failure,0,1,1.0,1,admin,30-50
married,basic_4y,0,1,cellular,november,tuesday,301,2,1,success,0,1,1.0,1,retired,older than 75
married,high_school,1,0,cellular,november,tuesday,254,5,0,unknown,0,1,1.0,1,admin,under_the_30
married,basic_9y,0,0,cellular,november,tuesday,293,3,2,failure,0,1,1.0,1,technician,50-60
married,university_degree,0,1,cellular,november,tuesday,185,1,0,unknown,0,1,1.0,0,management,30-50
married,basic_4y,1,0,cellular,november,tuesday,594,1,1,success,0,1,1.0,1,retired,older than 75
single,high_school,0,0,cellular,november,tuesday,280,1,2,failure,0,1,1.0,0,student,under_the_30
divorced,university_degree,0,0,cellular,november,tuesday,213,1,0,unknown,0,1,1.0,1,admin,50-60
married,basic_4y,1,0,cellular,november,tuesday,131,4,2,failure,0,1,1.0,1,management,60-75
married,university_degree,0,0,telephone,november,tuesday,208,2,0,unknown,0,1,1.0,0,management,30-50
single,university_degree,1,1,cellular,november,tuesday,98,2,0,unknown,0,1,1.0,0,admin,30-50
married,high_school,0,0,cellular,november,wednesday,516,2,1,failure,0,1,1.0,0,services,30-50
married,professional_course,1,0,telephone,november,wednesday,93,2,0,unknown,0,1,1.0,0,retired,60-75
married,high_school,0,0,cellular,november,wednesday,459,2,2,failure,0,1,1.0,1,services,30-50
married,university_degree,0,1,cellular,november,wednesday,158,1,1,failure,0,1,1.0,0,admin,30-50
divorced,basic_9y,0,0,cellular,november,wednesday,133,1,2,failure,0,1,1.0,0,self-employed,30-50
married,university_degree,0,1,cellular,november,wednesday,106,1,1,failure,0,1,1.0,0,admin,30-50
married,basic_4y,1,0,cellular,november,wednesday,406,1,1,failure,0,1,1.0,1,retired,60-75
single,high_school,1,0,cellular,november,wednesday,166,1,1,success,0,1,1.0,1,student,under_the_30
single,university_degree,0,1,cellular,november,wednesday,79,4,0,unknown,0,1,1.0,0,technician,under_the_30
married,university_degree,0,0,cellular,november,wednesday,69,3,0,unknown,0,1,1.0,1,management,under_the_30
divorced,basic_6y,1,0,cellular,november,wednesday,199,1,0,unknown,0,1,1.0,1,retired,60-75
married,university_degree,1,0,cellular,november,wednesday,359,1,0,unknown,0,1,1.0,0,technician,30-50
single,high_school,0,1,cellular,november,wednesday,98,2,2,failure,0,1,1.0,0,admin,30-50
single,high_school,0,0,cellular,november,wednesday,131,1,3,failure,0,1,1.0,1,student,under_the_30
single,high_school,0,0,cellular,november,wednesday,229,2,3,success,0,1,1.0,1,student,under_the_30
single,high_school,0,0,cellular,november,wednesday,187,2,0,unknown,0,1,1.0,0,student,under_the_30
married,university_degree,0,1,cellular,november,wednesday,166,3,3,success,0,1,1.0,1,management,30-50
divorced,basic_6y,1,0,cellular,november,wednesday,244,2,0,unknown,0,1,1.0,1,retired,60-75
married,high_school,0,1,cellular,november,wednesday,54,4,1,success,0,1,1.0,0,services,30-50
single,university_degree,0,1,cellular,november,wednesday,158,1,1,success,0,1,1.0,1,admin,under_the_30
single,university_degree,1,0,cellular,november,wednesday,172,1,2,success,0,1,1.0,1,student,under_the_30
married,university_degree,1,0,telephone,november,wednesday,241,1,1,success,0,1,1.0,1,admin,30-50
single,high_school,0,1,cellular,november,wednesday,248,1,0,unknown,0,1,1.0,0,admin,30-50
married,basic_4y,0,1,telephone,november,wednesday,513,1,1,success,0,1,1.0,1,housemaid,50-60
married,university_degree,0,0,telephone,november,thursday,71,1,1,success,0,1,1.0,1,admin,30-50
married,high_school,1,0,cellular,november,thursday,90,3,2,success,0,1,1.0,1,services,30-50
single,professional_course,0,0,cellular,november,thursday,227,3,2,success,0,1,1.0,1,student,under_the_30
single,professional_course,1,0,cellular,november,thursday,116,5,2,failure,0,1,1.0,0,technician,under_the_30
married,university_degree,0,0,cellular,november,thursday,66,2,0,unknown,0,1,1.0,0,self-employed,30-50
single,professional_course,1,1,cellular,november,thursday,123,1,1,success,0,1,1.0,1,student,under_the_30
married,basic_4y,1,0,cellular,november,thursday,39,3,0,unknown,0,1,1.0,0,retired,60-75
married,university_degree,0,0,cellular,november,thursday,96,1,0,unknown,0,1,1.0,0,admin,30-50
single,university_degree,0,0,cellular,november,thursday,253,1,2,failure,0,1,1.0,1,retired,60-75
married,high_school,0,0,cellular,november,thursday,226,1,0,unknown,0,1,1.0,1,management,30-50
married,high_school,1,0,cellular,november,thursday,177,1,1,failure,0,1,1.0,0,management,30-50
married,unknown,0,0,cellular,november,thursday,241,1,0,unknown,0,1,1.0,1,admin,under_the_30
married,high_school,1,0,cellular,november,thursday,702,1,0,unknown,0,1,1.0,0,admin,under_the_30
married,basic_4y,1,0,cellular,november,thursday,427,1,0,unknown,0,1,1.0,0,unemployed,60-75
married,unknown,0,0,cellular,november,thursday,110,1,1,failure,0,1,1.0,1,admin,under_the_30
single,university_degree,0,0,cellular,november,thursday,88,2,2,success,0,1,1.0,1,retired,60-75
single,university_degree,0,0,cellular,november,thursday,134,2,2,failure,0,1,1.0,1,admin,under_the_30
married,university_degree,0,0,cellular,november,thursday,126,1,4,failure,0,1,1.0,1,admin,30-50
married,basic_4y,1,0,cellular,november,thursday,99,1,0,unknown,0,1,1.0,1,retired,60-75
single,basic_9y,1,0,cellular,november,thursday,104,1,0,unknown,0,1,1.0,1,self-employed,50-60
married,professional_course,1,0,telephone,november,thursday,226,1,0,unknown,0,1,1.0,1,unemployed,30-50
single,university_degree,1,0,cellular,november,thursday,89,1,2,success,0,1,1.0,1,admin,30-50
single,university_degree,0,0,cellular,november,thursday,169,1,2,success,0,1,1.0,1,admin,30-50
single,university_degree,0,0,cellular,november,thursday,135,1,1,success,0,1,1.0,1,admin,30-50
divorced,basic_4y,1,0,cellular,november,thursday,463,1,1,success,0,1,1.0,0,retired,older than 75
divorced,basic_4y,0,0,cellular,november,thursday,150,1,1,failure,0,1,1.0,0,blue-collar,50-60
divorced,basic_4y,0,0,cellular,november,thursday,134,1,0,unknown,0,1,1.0,1,blue-collar,50-60
married,university_degree,1,0,cellular,november,thursday,247,1,3,failure,0,1,1.0,1,self-employed,30-50
single,basic_9y,0,0,cellular,november,thursday,771,2,0,unknown,0,1,1.0,0,blue-collar,50-60
married,basic_4y,1,0,cellular,november,thursday,443,1,0,unknown,0,1,1.0,0,housemaid,60-75
single,professional_course,1,0,telephone,november,thursday,124,2,0,unknown,0,1,1.0,0,student,under_the_30
single,basic_9y,1,0,cellular,november,thursday,191,3,1,success,0,1,1.0,0,blue-collar,50-60
married,basic_4y,1,1,telephone,november,thursday,1127,1,0,unknown,0,1,1.0,1,retired,60-75
single,university_degree,1,0,cellular,november,thursday,189,2,0,unknown,0,1,1.0,0,admin,under_the_30
divorced,unknown,1,0,cellular,november,thursday,893,7,0,unknown,0,1,1.0,1,management,50-60
single,professional_course,1,0,cellular,november,thursday,192,2,1,failure,0,1,1.0,1,technician,30-50
married,professional_course,1,1,cellular,november,thursday,366,2,1,failure,0,1,1.0,0,unemployed,30-50
married,university_degree,0,0,cellular,november,thursday,707,2,2,success,0,1,1.0,1,self-employed,30-50
married,basic_4y,0,0,cellular,november,thursday,627,2,1,success,0,1,1.0,1,unemployed,60-75
married,university_degree,1,0,cellular,november,thursday,237,1,3,success,0,1,1.0,0,housemaid,60-75
married,university_degree,0,0,telephone,november,thursday,411,4,0,unknown,0,1,1.0,1,admin,30-50
single,high_school,1,0,cellular,november,friday,176,2,2,success,0,1,1.0,1,admin,under_the_30
single,university_degree,0,0,cellular,november,friday,350,5,1,success,0,1,1.0,0,admin,under_the_30
married,high_school,1,0,cellular,november,friday,338,1,1,success,0,1,1.0,1,admin,under_the_30
married,professional_course,0,0,cellular,november,friday,202,5,0,unknown,0,1,1.0,0,technician,50-60
single,university_degree,0,0,cellular,november,friday,181,1,1,success,0,1,1.0,1,student,under_the_30
single,high_school,1,0,telephone,november,friday,208,2,1,success,0,1,1.0,1,blue-collar,under_the_30
single,university_degree,0,0,cellular,november,friday,122,1,2,success,0,1,1.0,1,admin,under_the_30
single,university_degree,1,0,telephone,november,friday,2184,2,1,failure,0,1,1.0,1,admin,30-50
single,university_degree,1,0,telephone,november,friday,135,1,0,unknown,0,1,1.0,1,admin,30-50
single,university_degree,1,1,telephone,november,friday,212,3,1,failure,0,1,1.0,1,admin,50-60
divorced,unknown,1,1,cellular,november,friday,186,2,1,success,0,1,1.0,1,retired,older than 75
married,unknown,0,0,cellular,november,friday,498,1,1,failure,0,1,1.0,1,technician,30-50
single,university_degree,1,0,cellular,november,friday,180,3,1,success,0,1,1.0,0,student,under_the_30
married,university_degree,0,0,cellular,november,friday,226,1,3,success,0,1,1.0,1,retired,60-75
single,university_degree,0,1,cellular,november,friday,122,5,0,unknown,0,1,1.0,0,technician,30-50
married,unknown,0,0,telephone,november,friday,137,1,0,unknown,0,1,1.0,0,retired,60-75
single,high_school,0,0,cellular,november,friday,122,4,3,failure,0,1,1.0,0,admin,30-50
married,university_degree,1,0,cellular,november,friday,210,1,1,success,0,1,1.0,1,technician,under_the_30
single,high_school,0,0,telephone,november,friday,201,1,0,unknown,0,1,1.0,0,blue-collar,under_the_30
married,professional_course,1,0,cellular,november,friday,495,1,1,success,0,1,1.0,1,technician,50-60
married,professional_course,1,0,cellular,november,friday,632,1,1,failure,0,1,1.0,0,technician,50-60
married,professional_course,1,0,cellular,november,friday,259,1,1,failure,0,1,1.0,1,technician,50-60
single,university_degree,1,0,cellular,november,friday,264,1,0,unknown,0,1,1.0,0,admin,under_the_30
single,university_degree,1,0,cellular,november,friday,239,2,2,success,0,1,1.0,1,management,30-50
married,unknown,1,0,cellular,november,friday,381,1,0,unknown,0,1,1.0,1,retired,older than 75
married,unknown,1,0,cellular,november,friday,193,1,1,success,0,1,1.0,1,retired,older than 75
single,high_school,0,0,telephone,november,friday,53,3,1,failure,0,1,1.0,0,admin,30-50
married,high_school,0,0,telephone,november,friday,271,2,2,success,0,1,1.0,1,services,30-50
married,unknown,0,1,cellular,november,friday,129,2,2,success,0,1,1.0,1,management,30-50
married,professional_course,1,0,telephone,november,friday,332,2,1,success,0,1,1.0,0,technician,50-60
married,basic_4y,0,0,cellular,november,friday,227,2,0,unknown,0,1,1.0,1,blue-collar,50-60
divorced,basic_4y,1,0,cellular,november,friday,182,2,1,success,0,1,1.0,1,retired,older than 75
single,high_school,0,0,cellular,november,friday,256,2,2,failure,0,1,1.0,1,student,under_the_30
single,university_degree,1,0,cellular,november,monday,139,2,1,success,0,1,1.0,0,technician,30-50
single,unknown,0,0,cellular,november,monday,132,2,2,success,0,1,1.0,0,student,under_the_30
single,university_degree,0,0,cellular,november,monday,141,3,0,unknown,0,1,1.0,0,technician,30-50
single,high_school,1,0,cellular,november,monday,61,3,0,unknown,0,1,1.0,0,student,under_the_30
single,university_degree,1,0,cellular,november,monday,95,1,1,success,0,1,1.0,0,technician,30-50
single,university_degree,0,0,cellular,november,monday,130,1,2,failure,0,1,1.0,1,technician,30-50
single,university_degree,0,1,cellular,november,monday,295,1,2,success,0,1,1.0,1,admin,under_the_30
married,basic_4y,1,0,cellular,november,monday,301,1,3,failure,0,1,1.0,1,retired,60-75
married,high_school,0,0,cellular,november,monday,1011,1,2,success,0,1,1.0,0,admin,30-50
married,university_degree,1,0,cellular,november,monday,124,5,1,failure,0,1,1.0,0,admin,50-60
married,high_school,0,0,cellular,november,monday,146,1,1,success,0,1,1.0,1,retired,60-75
married,basic_4y,0,0,telephone,november,monday,167,1,0,unknown,0,1,1.0,1,retired,60-75
married,university_degree,1,0,cellular,november,monday,183,1,1,success,0,1,1.0,1,admin,50-60
divorced,basic_4y,0,0,telephone,november,monday,135,8,1,success,0,1,1.0,0,housemaid,older than 75
married,university_degree,0,0,cellular,november,monday,176,1,2,success,0,1,1.0,0,admin,50-60
married,university_degree,1,0,cellular,november,monday,124,1,0,unknown,0,1,1.0,0,management,50-60
married,university_degree,1,0,cellular,november,monday,163,1,1,failure,0,1,1.0,0,entrepreneur,30-50
married,university_degree,1,0,cellular,november,monday,84,1,1,failure,0,1,1.0,0,entrepreneur,30-50
married,university_degree,1,0,cellular,november,monday,843,1,0,unknown,0,1,1.0,0,entrepreneur,30-50
single,university_degree,1,0,cellular,november,monday,365,1,0,unknown,0,1,1.0,0,self-employed,30-50
married,high_school,0,1,cellular,november,monday,62,7,0,unknown,0,1,1.0,0,admin,under_the_30
single,university_degree,1,0,telephone,november,monday,107,2,0,unknown,0,1,1.0,0,admin,under_the_30
married,high_school,1,0,cellular,november,monday,432,5,0,unknown,0,1,1.0,1,admin,under_the_30
married,university_degree,1,1,cellular,november,monday,244,2,1,failure,0,1,1.0,0,management,30-50
married,high_school,1,0,cellular,november,monday,136,1,1,failure,0,1,1.0,0,admin,30-50
married,high_school,0,0,cellular,november,monday,137,3,1,failure,0,1,1.0,0,self-employed,30-50
married,basic_9y,1,1,cellular,november,monday,175,3,0,unknown,0,1,1.0,0,services,50-60
single,high_school,0,0,cellular,november,monday,250,1,0,unknown,0,1,1.0,1,blue-collar,30-50
married,university_degree,0,0,telephone,november,monday,986,1,3,failure,0,1,1.0,0,management,30-50
married,university_degree,0,0,telephone,november,monday,57,4,0,unknown,0,1,1.0,0,technician,30-50
single,unknown,1,0,telephone,november,monday,643,4,0,unknown,0,1,1.0,0,admin,under_the_30
married,basic_4y,1,0,cellular,november,monday,175,1,1,success,0,1,1.0,1,retired,60-75
married,high_school,1,0,cellular,november,monday,79,4,2,failure,0,1,1.0,0,retired,60-75
married,professional_course,1,0,cellular,november,monday,93,1,1,failure,0,1,1.0,0,technician,30-50
single,high_school,0,0,cellular,november,monday,94,1,2,failure,0,1,1.0,0,blue-collar,30-50
single,unknown,1,0,cellular,november,monday,380,1,1,failure,0,1,1.0,1,student,under_the_30
single,unknown,1,0,cellular,november,monday,381,1,1,failure,0,1,1.0,1,admin,under_the_30
married,university_degree,1,0,telephone,november,monday,446,8,0,unknown,0,1,1.0,0,admin,under_the_30
married,university_degree,1,0,cellular,november,monday,104,3,1,failure,0,1,1.0,0,management,30-50
married,professional_course,1,0,cellular,november,monday,69,5,2,success,0,1,1.0,0,technician,30-50
married,university_degree,1,0,cellular,november,monday,77,1,0,unknown,0,1,1.0,0,technician,30-50
married,high_school,0,0,cellular,november,monday,257,1,0,unknown,0,1,1.0,1,retired,60-75
married,high_school,0,0,cellular,november,monday,116,1,2,failure,0,1,1.0,0,admin,under_the_30
divorced,basic_4y,1,0,cellular,november,monday,445,2,1,failure,0,1,1.0,1,retired,older than 75
married,university_degree,0,0,cellular,november,monday,75,1,0,unknown,0,1,1.0,0,management,30-50
married,university_degree,0,0,cellular,november,monday,111,1,0,unknown,0,1,1.0,0,retired,60-75
single,university_degree,0,0,cellular,november,monday,105,2,1,success,0,1,1.0,1,technician,30-50
single,university_degree,0,0,cellular,november,monday,984,5,0,unknown,0,1,1.0,1,technician,30-50
married,basic_9y,1,0,cellular,november,monday,202,1,0,unknown,0,1,1.0,0,blue-collar,50-60
married,high_school,0,0,cellular,november,monday,1248,2,1,failure,0,1,1.0,1,retired,60-75
single,university_degree,0,1,telephone,november,tuesday,85,1,0,unknown,0,1,1.0,1,self-employed,30-50
married,basic_9y,1,0,cellular,november,tuesday,709,2,0,unknown,0,1,1.0,1,management,30-50
single,university_degree,1,0,cellular,november,tuesday,168,2,0,unknown,0,1,1.0,0,admin,30-50
married,basic_9y,1,0,cellular,november,tuesday,320,1,2,failure,0,1,1.0,0,blue-collar,30-50
married,university_degree,1,0,cellular,november,tuesday,209,1,2,failure,0,1,1.0,1,management,30-50
divorced,university_degree,1,0,cellular,november,tuesday,140,3,1,failure,0,1,1.0,0,admin,30-50
married,basic_4y,1,0,cellular,november,tuesday,408,3,0,unknown,0,1,1.0,0,retired,60-75
divorced,basic_4y,1,0,cellular,november,tuesday,134,2,1,success,0,1,1.0,1,retired,older than 75
married,university_degree,1,1,cellular,november,tuesday,747,2,0,unknown,0,1,1.0,1,management,30-50
married,university_degree,1,0,cellular,november,tuesday,409,2,0,unknown,0,1,1.0,1,admin,50-60
married,university_degree,1,0,telephone,november,tuesday,135,1,0,unknown,0,1,1.0,1,admin,30-50
single,basic_4y,1,0,cellular,november,tuesday,393,4,0,unknown,0,1,1.0,1,housemaid,30-50
married,university_degree,1,0,cellular,november,tuesday,255,1,0,unknown,0,1,1.0,1,admin,30-50
single,university_degree,1,0,cellular,november,tuesday,309,3,1,success,0,1,1.0,1,admin,under_the_30
single,basic_4y,1,0,cellular,november,tuesday,525,3,0,unknown,0,1,1.0,1,retired,60-75
divorced,basic_4y,0,0,cellular,november,tuesday,108,1,0,unknown,0,1,1.0,0,unemployed,30-50
divorced,basic_4y,0,0,cellular,november,tuesday,242,1,3,success,0,1,1.0,1,retired,older than 75
married,university_degree,0,0,cellular,november,tuesday,107,1,0,unknown,0,1,1.0,0,management,30-50
married,university_degree,0,0,cellular,november,tuesday,56,1,2,success,0,1,1.0,0,management,30-50
married,university_degree,0,0,cellular,november,tuesday,190,3,3,failure,0,1,1.0,0,management,30-50
divorced,high_school,0,0,cellular,november,tuesday,492,2,3,success,0,1,1.0,0,admin,30-50
single,university_degree,1,0,cellular,november,tuesday,187,2,0,unknown,0,1,1.0,0,admin,30-50
married,basic_4y,0,1,cellular,november,tuesday,141,2,0,unknown,0,1,1.0,0,retired,60-75
single,university_degree,0,0,cellular,november,tuesday,166,2,0,unknown,0,1,1.0,0,admin,30-50
divorced,basic_4y,1,1,cellular,november,tuesday,112,1,0,unknown,0,1,1.0,0,retired,older than 75
married,university_degree,1,0,cellular,november,tuesday,283,1,0,unknown,0,1,1.0,0,management,50-60
single,professional_course,1,0,cellular,november,tuesday,325,1,1,success,0,1,1.0,1,management,under_the_30
married,university_degree,1,0,cellular,november,wednesday,968,2,3,success,0,1,1.0,1,retired,50-60
single,unknown,1,0,cellular,november,wednesday,92,2,0,unknown,0,1,1.0,0,student,under_the_30
single,unknown,1,0,cellular,november,wednesday,285,2,3,success,0,1,1.0,1,student,under_the_30
married,basic_4y,1,0,cellular,november,wednesday,295,1,2,success,0,1,1.0,0,retired,50-60
married,basic_9y,0,1,cellular,november,wednesday,242,1,1,failure,0,1,1.0,0,unknown,50-60
single,university_degree,1,0,cellular,november,wednesday,84,1,3,failure,0,1,1.0,0,admin,under_the_30
married,university_degree,0,0,cellular,november,wednesday,106,1,0,unknown,0,1,1.0,0,self-employed,50-60
married,university_degree,0,0,cellular,november,wednesday,1092,1,0,unknown,0,1,1.0,0,self-employed,50-60
single,high_school,0,0,cellular,november,wednesday,421,1,0,unknown,0,1,1.0,0,admin,30-50
married,basic_9y,0,0,cellular,november,wednesday,134,1,1,failure,0,1,1.0,0,retired,older than 75
single,unknown,0,0,cellular,november,wednesday,87,1,0,unknown,0,1,1.0,0,student,under_the_30
single,university_degree,0,0,cellular,november,wednesday,372,1,0,unknown,0,1,1.0,1,technician,30-50
married,professional_course,1,0,cellular,november,wednesday,103,1,0,unknown,0,1,1.0,0,retired,older than 75
single,professional_course,0,0,telephone,november,wednesday,250,1,0,unknown,0,1,1.0,0,student,under_the_30
married,university_degree,1,0,cellular,november,wednesday,99,1,1,failure,0,1,1.0,0,management,50-60
married,university_degree,0,0,cellular,november,wednesday,182,1,2,success,0,1,1.0,1,admin,50-60
married,basic_4y,1,0,cellular,november,wednesday,234,1,0,unknown,0,1,1.0,1,retired,60-75
married,basic_4y,1,0,cellular,november,wednesday,487,1,2,failure,0,1,1.0,1,retired,50-60
married,university_degree,0,0,cellular,november,wednesday,232,1,1,success,0,1,1.0,1,retired,50-60
divorced,university_degree,1,0,cellular,november,wednesday,208,1,1,success,0,1,1.0,1,management,30-50
single,university_degree,1,0,cellular,november,wednesday,170,1,0,unknown,0,1,1.0,0,admin,under_the_30
married,university_degree,1,0,cellular,november,wednesday,87,1,0,unknown,0,1,1.0,0,entrepreneur,50-60
